Connecting to host 10.0.0.4, port 5201
[ 24] local 10.0.0.1 port 42117 connected to 10.0.0.4 port 5201
[ 24] 176.00-177.00 sec   344 KBytes  2.81 Mbits/sec    2   19.8 KBytes       
[ 24] 177.00-178.00 sec   570 KBytes  4.67 Mbits/sec    0   31.1 KBytes       
[ 24] 178.00-179.00 sec  1.18 MBytes  9.94 Mbits/sec    0   50.9 KBytes       
[ 24] 179.00-180.00 sec  1.08 MBytes  9.02 Mbits/sec    0   65.0 KBytes       
[ 24] 180.00-181.00 sec  1.20 MBytes  10.0 Mbits/sec    0   76.4 KBytes       
[ 24] 181.00-182.00 sec  1.08 MBytes  9.09 Mbits/sec    1   45.2 KBytes       
[ 24] 182.00-183.00 sec  1.18 MBytes  9.93 Mbits/sec    0   60.8 KBytes       
[ 24] 183.00-184.00 sec  1.18 MBytes  9.93 Mbits/sec    0   72.1 KBytes       
[ 24] 184.00-185.00 sec  1.08 MBytes  9.04 Mbits/sec    0   83.4 KBytes       
[ 24] 185.00-186.00 sec  1.18 MBytes  9.93 Mbits/sec    1   56.6 KBytes       
[ 24] 186.00-187.00 sec  1.08 MBytes  9.03 Mbits/sec    0   69.3 KBytes       
[ 24] 187.00-188.00 sec  1.18 MBytes  9.94 Mbits/sec    0   80.6 KBytes       
[ 24] 188.00-189.00 sec  1.18 MBytes  9.93 Mbits/sec    1   52.3 KBytes       
[ 24] 189.00-190.00 sec   898 KBytes  7.36 Mbits/sec    1   35.4 KBytes       
[ 24] 190.00-191.00 sec   662 KBytes  5.42 Mbits/sec    2   22.6 KBytes       
[ 24] 191.00-192.00 sec   438 KBytes  3.59 Mbits/sec    1   25.5 KBytes       
[ 24] 192.00-193.00 sec   550 KBytes  4.51 Mbits/sec    0   31.1 KBytes       
[ 24] 193.00-194.00 sec   550 KBytes  4.51 Mbits/sec    1   24.0 KBytes       
[ 24] 194.00-195.00 sec   551 KBytes  4.52 Mbits/sec    0   35.4 KBytes       
[ 24] 195.00-196.00 sec   796 KBytes  6.52 Mbits/sec    2   35.4 KBytes       
[ 24] 196.00-197.00 sec  1.18 MBytes  9.94 Mbits/sec    0   53.7 KBytes       
[ 24] 197.00-198.00 sec  1.08 MBytes  9.03 Mbits/sec    0   66.5 KBytes       
[ 24] 198.00-199.00 sec  1.18 MBytes  9.94 Mbits/sec    0   77.8 KBytes       
[ 24] 199.00-200.00 sec  1.16 MBytes  9.72 Mbits/sec    1   49.5 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[ 24]   0.00-200.00 sec   188 MBytes  7.89 Mbits/sec  167             sender
[ 24]   0.00-200.00 sec   188 MBytes  7.88 Mbits/sec                  receiver

iperf Done.
