@relation all-combined-weka.filters.unsupervised.instance.Randomize-S2225

@attribute avgw3delay_div_avgw1delay numeric
@attribute avgw3delay_div_minw1delay numeric
@attribute avgw3delay_div_maxw1delay numeric
@attribute avgw3delay_div_avgw2delay numeric
@attribute avgw3delay_div_minw2delay numeric
@attribute avgw3delay_div_maxw2delay numeric
@attribute minw3delay_div_avgw1delay numeric
@attribute minw3delay_div_minw1delay numeric
@attribute minw3delay_div_maxw1delay numeric
@attribute minw3delay_div_avgw2delay numeric
@attribute minw3delay_div_minw2delay numeric
@attribute minw3delay_div_maxw2delay numeric
@attribute maxw3delay_div_avgw1delay numeric
@attribute maxw3delay_div_minw1delay numeric
@attribute maxw3delay_div_maxw1delay numeric
@attribute maxw3delay_div_avgw2delay numeric
@attribute maxw3delay_div_minw2delay numeric
@attribute maxw3delay_div_maxw2delay numeric
@attribute minw3delay_div_maxw3delay numeric
@attribute stdw3delay_div_stdw1delay numeric
@attribute stdw3delay_div_stdw2delay numeric
@attribute stdw1delay_div_stdw2delay numeric
@attribute avgw1delay_div_avgw2delay numeric
@attribute avgw1delay_div_minw2delay numeric
@attribute avgw1delay_div_maxw2delay numeric
@attribute minw1delay_div_avgw2delay numeric
@attribute minw1delay_div_minw2delay numeric
@attribute minw1delay_div_maxw2delay numeric
@attribute maxw1delay_div_avgw2delay numeric
@attribute maxw1delay_div_minw2delay numeric
@attribute maxw1delay_div_maxw2delay numeric
@attribute avgw3iat_div_avgw1iat numeric
@attribute avgw3iat_div_minw1iat numeric
@attribute avgw3iat_div_maxw1iat numeric
@attribute avgw3iat_div_avgw2iat numeric
@attribute avgw3iat_div_minw2iat numeric
@attribute avgw3iat_div_maxw2iat numeric
@attribute minw3iat_div_avgw1iat numeric
@attribute minw3iat_div_minw1iat numeric
@attribute minw3iat_div_maxw1iat numeric
@attribute minw3iat_div_avgw2iat numeric
@attribute minw3iat_div_minw2iat numeric
@attribute minw3iat_div_maxw2iat numeric
@attribute maxw3iat_div_avgw1iat numeric
@attribute maxw3iat_div_minw1iat numeric
@attribute maxw3iat_div_maxw1iat numeric
@attribute maxw3iat_div_avgw2iat numeric
@attribute maxw3iat_div_minw2iat numeric
@attribute maxw3iat_div_maxw2iat numeric
@attribute minw3iat_div_maxw3iat numeric
@attribute stdw3iat_div_stdw1iat numeric
@attribute stdw3iat_div_stdw2iat numeric
@attribute stdw1iat_div_stdw2iat numeric
@attribute avgw1iat_div_avgw2iat numeric
@attribute avgw1iat_div_minw2iat numeric
@attribute avgw1iat_div_maxw2iat numeric
@attribute minw1iat_div_avgw2iat numeric
@attribute minw1iat_div_minw2iat numeric
@attribute minw1iat_div_maxw2iat numeric
@attribute maxw1iat_div_avgw2iat numeric
@attribute maxw1iat_div_minw2iat numeric
@attribute maxw1iat_div_maxw2iat numeric
@attribute class {c,n}

@data
0.643804,0.712,0.593333,0.482251,0.533333,0.444444,1.205626,1.333333,1.111111,0.566812,0.616154,0.534,0.424578,0.461538,0.4,1.061446,1.153846,1,0.4,3.093469,3.383241,1.093672,0.88041,0.957051,0.829444,0.796084,0.865385,0.75,0.955301,1.038462,0.9,1.025989,0,0.249841,0,0,0,3.911011,0,0.952381,0.964307,0,0.262333,0,0,0,3.675885,0,1,0,0.963258,0.85007,0.882495,0.939881,0,0.255688,0,0,0,3.859679,0,1.05,n
1.008987,1.021488,1.000028,0.992002,1.004292,0.983193,1.013198,1.025751,1.004202,1.004926,1.012794,0.995844,0.988009,0.995745,0.979079,1.00912,1.017021,1,0.979079,0.858785,1.033549,1.203502,0.995975,1.003773,0.986974,0.983787,0.991489,0.974895,1.004898,1.012766,0.995816,1.147971,0,0.291515,0,0,0,5.727924,0,1.454545,1.123832,0,0.320667,0,0,0,5.607477,0,1.6,0,1.301369,1.319452,1.013896,0.978972,0,0.279333,0,0,0,3.85514,0,1.1,n
0.688818,0.710485,0.667977,0.43187,0.445455,0.418803,1.128151,1.163636,1.094017,0.667293,0.685556,0.610573,0.418374,0.429825,0.382813,1.092896,1.122807,1,0.382813,17.773343,18.116868,1.019328,0.96875,0.995263,0.886406,0.939208,0.964912,0.859375,0.998975,1.026316,0.914063,1.124146,0,0.243704,0,0,0,12.984055,0,2.814815,1.244641,0,0.274167,0,0,0,14.375788,0,3.166667,0,1.713089,1.750148,1.021633,1.107188,0,0.243889,0,0,0,5.107188,0,1.125,c
0.731077,0.952394,0.654771,0.697837,0.909091,0.625,1.081647,1.409091,0.96875,0.700102,0.805872,0.654771,0.668271,0.769231,0.625,1.035819,1.192308,0.96875,0.645161,1.807163,2.813252,1.556723,0.957632,1.102308,0.895625,0.735098,0.846154,0.6875,1.069233,1.230769,1,1.177083,0,0.215238,0,0,0,4.6875,0,0.857143,1.306358,0,0.301333,0,0,0,5.202312,0,1.2,0,0.966504,1.170063,1.210614,1.109827,0,0.256,0,0,0,6.069364,0,1.4,c
0.594194,1.22303,0.377903,0.565338,1.163636,0.359551,0.618338,1.272727,0.393258,1.06829,1.121111,1.019192,1.016411,1.066667,0.969697,1.111699,1.166667,1.060606,0.914286,0.025014,0.850418,33.99771,1.797882,1.886778,1.715253,0.873478,0.916667,0.833333,2.826893,2.966667,2.69697,0.749245,0,0.03845,0,0,0,3.172205,0,0.162791,0.862609,0,0.23619,0,0,0,3.652174,0,1,0,0.317491,0.846683,2.666798,1.151304,0,0.315238,0,0,0,22.434783,0,6.142857,n
0.648782,0.671273,0.605246,0.33388,0.345455,0.311475,1.054358,1.090909,0.983607,0.630034,0.647719,0.568,0.324232,0.333333,0.292308,1.023891,1.052632,0.923077,0.316667,19.214215,17.518569,0.91175,0.971104,0.998363,0.875487,0.938567,0.964912,0.846154,1.040956,1.070175,0.938462,0.889706,0,0.268889,0,0,0,2.757353,0,0.833333,0.941634,0,0.268889,0,0,0,2.918288,0,0.833333,0,0.776826,0.868425,1.117915,1.058366,0,0.302222,0,0,0,3.501946,0,1,c
1.018804,1.034188,1.008333,1.001965,1.017094,0.991667,1.035644,1.051282,1.025,1.010298,1.034188,1,0.993599,1.017094,0.983471,1.026997,1.051282,1.016529,0.96748,1.165729,1.041262,0.893228,0.99165,1.0151,0.981543,0.9769,1,0.966942,1.001948,1.025641,0.991736,0.977358,0,0.345333,0,0,0,3.396226,0,1.2,0.908772,0,0.287778,0,0,0,3.157895,0,1,0,1.097823,0.906662,0.825873,0.929825,0,0.294444,0,0,0,2.631579,0,0.833333,n
1.17223,1.254555,1.118005,0.727532,0.778626,0.693878,1.291013,1.381679,1.231293,1.030774,1.149277,0.907993,0.639739,0.713287,0.563536,1.135223,1.265734,1,0.563536,4.227529,2.58256,0.610891,0.879328,0.98042,0.774586,0.821626,0.916084,0.723757,0.921977,1.027972,0.812155,1.158088,0,0.15,0,0,0,28.125,0,3.642857,0.972222,0,0.042857,0,0,0,23.611111,0,1.040816,0,3.087745,1.223695,0.396307,0.839506,0,0.037007,0,0,0,6.481481,0,0.285714,c
0.804825,1.468,0.611667,0.548246,1,0.416667,1.315789,2.4,1,0.775625,1.223333,0.5872,0.528355,0.833333,0.4,1.268052,2,0.96,0.416667,0.733899,1.091935,1.487855,0.96372,1.52,0.7296,0.528355,0.833333,0.4,1.268052,2,0.96,0.92691,0,0.161739,0,0,0,3.488372,0,0.608696,1.00722,0,0.169091,0,0,0,3.790614,0,0.636364,0,0.835799,0.851406,1.018674,1.086643,0,0.182424,0,0,0,6.227437,0,1.045455,c
0.825782,0.941667,0.724359,0.701549,0.8,0.615385,1.300789,1.483333,1.141026,0.693535,0.763514,0.634831,0.589198,0.648649,0.539326,1.092471,1.202703,1,0.539326,3.378646,3.249031,0.961637,0.839853,0.924595,0.768764,0.736498,0.810811,0.674157,0.957447,1.054054,0.876404,0.758065,0,0.182778,0,0,0,3.974654,0,0.958333,0.777778,0,0.182778,0,0,0,4.078014,0,0.958333,0,0.929489,0.902406,0.970862,1.026005,0,0.241111,0,0,0,4.255319,0,1,c
0.692481,0.707126,0.67235,0.506529,0.517241,0.491803,1.029941,1.051724,1,0.685078,0.695141,0.661505,0.501114,0.508475,0.483871,1.018931,1.033898,0.983871,0.491803,25.306359,23.062133,0.911318,0.98931,1.003842,0.955269,0.96882,0.983051,0.935484,1.018931,1.033898,0.983871,1.203791,0,0.241905,0,0,0,4.976303,0,1,1.215311,0,0.169333,0,0,0,5.023923,0,0.7,0,1.132285,1.060458,0.936565,1.009569,0,0.140667,0,0,0,5.023923,0,0.7,c
1.036441,1.052333,0.956667,0.984898,1,0.909091,1.181878,1.2,1.090909,1.007339,1.052333,0.809487,0.957243,1,0.769231,1.148692,1.2,0.923077,0.833333,2.425391,1.28422,0.52949,0.971921,1.015333,0.781026,0.957243,1,0.769231,1.052967,1.1,0.846154,1.219114,0,0.31697,0,0,0,4.895105,0,1.272727,1.297767,0,0.387407,0,0,0,5.210918,0,1.555556,0,1.10492,1.520743,1.376337,1.064516,0,0.317778,0,0,0,4.094293,0,1.222222,c
2.112305,2.49749,1.878643,1.791045,2.117647,1.59292,2.40796,2.847059,2.141593,1.317677,8.843435,0.877218,1.117272,7.498438,0.743802,1.50211,10.081233,1,0.743802,2.564903,0.691673,0.269668,0.62381,4.186628,0.415289,0.527601,3.540929,0.35124,0.701399,4.707353,0.466942,0.822006,0,0.067733,0,0,0,6.31068,0,0.52,0.553377,0,0.021167,0,0,0,4.248366,0,0.1625,0,0.564334,0.14921,0.2644,0.673203,0,0.02575,0,0,0,8.169935,0,0.3125,c
1.076442,1.107533,0.922944,0.971927,1,0.833333,1.506488,1.55,1.291667,0.878623,1.107533,0.692208,0.793315,1,0.625,1.229638,1.55,0.96875,0.645161,5.894343,1.30516,0.221426,0.816229,1.028883,0.643052,0.793315,1,0.625,0.951978,1.2,0.75,1.042125,0,0.505778,0,0,0,2.06044,0,1,1.031732,0,0.505778,0,0,0,2.039891,0,1,0,1.028467,1.05985,1.030515,0.990027,0,0.485333,0,0,0,2.039891,0,1,c
0.546882,0.567697,0.533732,0.481667,0.5,0.470085,1.059668,1.1,1.034188,0.526976,0.543014,0.516088,0.464135,0.478261,0.454545,1.021097,1.052174,1,0.454545,7.455679,8.763608,1.175427,0.963601,0.992928,0.943691,0.92827,0.956522,0.909091,0.987342,1.017391,0.966942,0.953617,0,0.258191,0,0,0,3.693453,0,1,1.038022,0,0.246716,0,0,0,4.020362,0,0.955556,0,1.034229,1.055012,1.020095,1.08851,0,0.258716,0,0,0,4.020362,0,0.955556,c
1.084648,1.118583,1.052296,1.061285,1.094488,1.02963,1.107096,1.141732,1.074074,1.040834,1.06812,1.014714,1.018414,1.045113,0.992857,1.062375,1.090226,1.035714,0.958621,0.903177,0.886573,0.981616,0.959605,0.984762,0.935524,0.930494,0.954887,0.907143,0.989108,1.015038,0.964286,1.085358,0,0.347893,0,0,0,3.1198,0,1,0.966943,0,0.347893,0,0,0,2.779425,0,1,0,1.052168,1.061591,1.008956,0.890898,0,0.320533,0,0,0,2.779425,0,1,n
1.028919,1.053254,1.005379,1.000155,1.02381,0.977273,1.046674,1.071429,1.022727,1.009432,1.02876,0.983037,0.981212,1,0.955556,1.02685,1.046512,1,0.955556,0.937051,0.885479,0.944963,0.98106,0.999845,0.955407,0.958394,0.976744,0.933333,1.004031,1.023256,0.977778,0.996587,0,0.243333,0,0,0,4.095563,0,1,0.976589,0,0.194667,0,0,0,4.013378,0,0.8,0,1.017629,1.019994,1.002324,0.979933,0,0.195333,0,0,0,4.013378,0,0.8,n
1.001224,1.052164,0.983169,0.984975,1.035088,0.967213,1.035058,1.087719,1.016393,1.004242,1.034023,0.983169,0.987944,1.017241,0.967213,1.038178,1.068966,1.016393,0.951613,0.751218,0.978915,1.303104,1.003014,1.032759,0.981967,0.954454,0.982759,0.934426,1.021433,1.051724,1,1.023622,0,0.288889,0,0,0,3.543307,0,1,0.948905,0,0.288889,0,0,0,3.284672,0,1,0,1.010116,0.986664,0.976784,0.927007,0,0.282222,0,0,0,3.284672,0,1,n
1.009795,1.05898,0.960926,0.486508,0.510204,0.462963,1.187078,1.244898,1.12963,0.927325,0.969907,0.810781,0.446774,0.46729,0.390625,1.090129,1.140187,0.953125,0.409836,10.699715,8.865007,0.828527,0.91833,0.960498,0.802917,0.875678,0.915888,0.765625,0.965032,1.009346,0.84375,1.011635,0,0.151208,0,0,0,3.975436,0,0.594203,0.76416,0,0.125703,0,0,0,3.00293,0,0.493976,0,0.840598,0.70275,0.836012,0.755371,0,0.124257,0,0,0,5.053711,0,0.831325,c
2.049926,2.930894,1.397287,1.995906,2.853659,1.360465,2.081201,2.97561,1.418605,1.084928,1.430556,0.969086,1.056338,1.392857,0.943548,1.101481,1.452381,0.983871,0.959016,0.058431,0.060791,1.040379,0.529252,0.697857,0.472742,0.37017,0.488095,0.330645,0.776454,1.02381,0.693548,0.833333,0,0.088095,0,0,0,4.054054,0,0.428571,0.994624,0,0.102778,0,0,0,4.83871,0,0.5,0,0.68873,0.74281,1.07852,1.193548,0,0.123333,0,0,0,11.290323,0,1.166667,c
0.478323,0.706763,0.399727,0.284444,0.42029,0.237705,1.196626,1.768116,1,0.437631,0.46891,0.390133,0.260245,0.278846,0.232,1.094825,1.173077,0.976,0.237705,2.687771,8.816988,3.280409,0.914927,0.980321,0.815627,0.619204,0.663462,0.552,1.094825,1.173077,0.976,1.173745,0,0.253333,0,0,0,4.054054,0,0.875,1.192157,0,0.213333,0,0,0,4.117647,0,0.736842,0,1.107073,1.044066,0.943087,1.015686,0,0.181754,0,0,0,4.705882,0,0.842105,c
1.045874,1.101944,0.979506,0.988663,1.041667,0.925926,1.107303,1.166667,1.037037,1.024271,1.101944,0.979506,0.968242,1.041667,0.925926,1.084431,1.166667,1.037037,0.892857,0.937409,0.899021,0.959048,0.979344,1.053611,0.936543,0.929512,1,0.888889,1.045701,1.125,1,0.957265,0,0.373333,0,0,0,3.846154,0,1.5,0.982456,0,0.248889,0,0,0,3.947368,0,1,0,0.912344,0.95119,1.042578,1.026316,0,0.26,0,0,0,2.631579,0,0.666667,n
1.173373,1.251911,1.104627,1.112222,1.186667,1.047059,1.224694,1.306667,1.152941,1.076923,1.131245,1.02058,1.020798,1.072289,0.967391,1.124025,1.180723,1.065217,0.908163,0.911671,0.968031,1.061821,0.917801,0.964096,0.869783,0.860223,0.903614,0.815217,0.97492,1.024096,0.923913,0.977031,0,0.281481,0,0,0,3.471032,0,1,0.993204,0,0.281481,0,0,0,3.528489,0,1,0,1.084693,1.139543,1.050568,1.016553,0,0.288099,0,0,0,3.528489,0,1,n
3.525785,3.570444,3.245859,1.481238,1.5,1.363636,4.048716,4.1,3.727273,1.746983,3.570444,0.877978,0.733935,1.5,0.368852,2.006089,4.1,1.008197,0.365854,45.292436,0.719837,0.015893,0.495488,1.012667,0.249016,0.48929,1,0.245902,0.538219,1.1,0.270492,0.738602,0,0.095294,0,0,0,3.647416,0,0.470588,0.752322,0,0.10125,0,0,0,3.71517,0,0.5,0,0.516538,0.58579,1.134068,1.018576,0,0.137083,0,0,0,7.894737,0,1.0625,c
1.06151,1.085217,0.986561,0.978155,1,0.909091,1.222693,1.25,1.136364,1.046866,1.085217,0.868173,0.964661,1,0.8,1.205827,1.25,1,0.8,2.170225,1.337074,0.616099,0.986205,1.022333,0.817867,0.964661,1,0.8,1.061127,1.1,0.88,1,0,0.170909,0,0,0,4.787234,0,0.818182,1.051454,0,0.268571,0,0,0,5.033557,0,1.285714,0,0.869759,1.052007,1.209538,1.051454,0,0.268571,0,0,0,6.152125,0,1.571429,c
0.932272,1.131778,0.754519,0.823723,1,0.666667,1.674904,2.033333,1.355556,0.645092,0.789612,0.547634,0.569981,0.697674,0.483871,1.158961,1.418605,0.983871,0.491803,1.992772,1.828459,0.917546,0.691957,0.846977,0.587419,0.569981,0.697674,0.483871,0.854972,1.046512,0.725806,1.09723,0,0.432622,0,0,0,2.657005,0,1.047619,0.914555,0,0.412958,0,0,0,2.214646,0,1,0,1.114444,1.015747,0.911438,0.833512,0,0.376364,0,0,0,2.11398,0,0.954545,n
1.265051,1.778333,1.000312,0.711369,1,0.5625,1.798182,2.527778,1.421875,0.876026,1.000312,0.780732,0.492611,0.5625,0.439024,1.245211,1.421875,1.109756,0.395604,2.643648,4.134995,1.564125,0.692483,0.790729,0.617154,0.492611,0.5625,0.439024,0.875753,1,0.780488,1.190283,0,0.245,0,0,0,4.8583,0,1,1.016129,0,0.245,0,0,0,4.147465,0,1,0,1.270053,1.069214,0.841865,0.853687,0,0.205833,0,0,0,4.147465,0,1,n
1.002954,1.008011,0.99135,0.994983,1,0.983471,1.011706,1.016807,1,1.003066,1.025242,0.999611,0.995094,1.017094,0.991667,1.011818,1.034188,1.008333,0.983471,1.154777,1.023497,0.886316,1.000111,1.022222,0.996667,0.995094,1.017094,0.991667,1.011818,1.034188,1.008333,0.957983,0,0.38,0,0,0,3.781513,0,1.5,0.957983,0,0.19,0,0,0,3.781513,0,0.75,0,0.927695,0.884818,0.953782,1,0,0.198333,0,0,0,2.521008,0,0.5,n
1.059469,1.085905,1.027207,1.031407,1.057143,1,1.170786,1.2,1.135135,1.031482,1.055741,1.000175,1.004161,1.027778,0.973684,1.139859,1.166667,1.105263,0.880952,1.156145,1.112224,0.962011,0.973584,0.996481,0.944035,0.949882,0.972222,0.921053,1.004161,1.027778,0.973684,1.041284,0,0.252222,0,0,0,4.12844,0,1,1.004425,0,0.252222,0,0,0,3.982301,0,1,0,1.09646,0.984426,0.897822,0.964602,0,0.242222,0,0,0,3.982301,0,1,n
0.811009,0.947009,0.710256,0.527009,0.615385,0.461538,1.317523,1.538462,1.153846,0.674048,0.738667,0.615556,0.438009,0.48,0.4,1.095024,1.2,1,0.4,3.944553,4.311646,1.093063,0.831123,0.9108,0.759,0.711765,0.78,0.65,0.949021,1.04,0.866667,0.953219,0,0.306087,0,0,0,3.114214,0,1,0.973362,0,0.291511,0,0,0,3.180021,0,0.952381,0,0.912862,0.857744,0.93962,1.021131,0,0.305817,0,0,0,3.180021,0,0.952381,n
0.404558,0.435974,0.392377,0.343682,0.37037,0.333333,0.996678,1.074074,0.966667,0.394966,0.4442,0.385944,0.335533,0.377358,0.327869,0.973046,1.09434,0.95082,0.344828,6.761535,6.75142,0.998504,0.976289,1.097987,0.953989,0.905939,1.018868,0.885246,1.006599,1.132075,0.983607,1.021786,0,0.223333,0,0,0,4.575163,0,1,1.026258,0,0.208444,0,0,0,4.595186,0,0.933333,0,0.990238,0.974418,0.984024,1.004376,0,0.204,0,0,0,4.595186,0,0.933333,c
1.085281,1.487949,0.729937,0.701328,0.961538,0.471698,1.71124,2.346154,1.150943,0.748291,0.89969,0.634208,0.483559,0.581395,0.409836,1.179884,1.418605,1,0.409836,1.8387,2.038673,1.108758,0.689491,0.828992,0.584372,0.502901,0.604651,0.42623,1.025145,1.232558,0.868852,1.171653,0,0.439316,0,0,0,2.666994,0,1,0.979204,0,0.439316,0,0,0,2.228929,0,1,0,0.977581,1.0221,1.045541,0.835746,0,0.374954,0,0,0,2.228929,0,1,n
0.995237,1.044667,0.870556,0.952683,1,0.833333,1.14322,1.2,1,1.003522,1.044667,0.835733,0.960615,1,0.8,1.152738,1.2,0.96,0.833333,0.864673,0.949234,1.097795,1.008325,1.049667,0.839733,0.960615,1,0.8,1.152738,1.2,0.96,0.893322,0,0.19619,0,0,0,3.252385,0,0.714286,0.890233,0,0.19619,0,0,0,3.241141,0,0.714286,0,0.824368,0.713615,0.865651,0.996543,0,0.219619,0,0,0,4.537597,0,1,c
0.859263,0.915287,0.81722,0.563275,0.6,0.535714,1.145325,1.22,1.089286,0.798865,0.847488,0.750235,0.523682,0.555556,0.491803,1.06482,1.12963,1,0.491803,9.850143,8.764139,0.889747,0.92971,0.986296,0.873115,0.872803,0.925926,0.819672,0.97754,1.037037,0.918033,1.12881,0,0.212764,0,0,0,5.305466,0,1,1.070109,0,0.23404,0,0,0,5.029568,0,1.1,0,1.11903,1.101652,0.98447,0.947997,0,0.207333,0,0,0,5.029568,0,1.1,c
0.999441,1.027816,0.977268,0.922097,0.948276,0.901639,1.022689,1.051724,1,0.998883,1.010395,0.977268,0.921582,0.932203,0.901639,1.022118,1.033898,1,0.901639,1.453801,1.598079,1.099242,0.999441,1.01096,0.977814,0.97185,0.983051,0.95082,1.022118,1.033898,1,0.991803,0,0.201667,0,0,0,3.688525,0,0.75,0.991803,0,0.268889,0,0,0,3.688525,0,1,0,0.926726,1.016494,1.096866,1,0,0.271111,0,0,0,4.918033,0,1.333333,c
1.19127,1.284646,1.033984,1.095916,1.181818,0.95122,1.264519,1.363636,1.097561,1.088497,1.177593,1.009365,1.001369,1.083333,0.928571,1.155426,1.25,1.071429,0.866667,0.970918,0.957463,0.986141,0.913728,0.988519,0.847302,0.847313,0.916667,0.785714,1.052722,1.138889,0.97619,1.105263,0,0.245,0,0,0,5.263158,0,1.166667,0.944325,0,0.154737,0,0,0,4.496788,0,0.736842,0,1.101555,0.852112,0.773554,0.85439,0,0.14,0,0,0,3.85439,0,0.631579,n
1.056067,1.101412,0.948662,1.031961,1.076271,0.927007,1.072589,1.118644,0.963504,1.028597,1.048118,1.007494,1.005118,1.024194,0.984496,1.044689,1.064516,1.023256,0.962121,0.673795,1.205382,1.788944,0.973988,0.992473,0.954005,0.933889,0.951613,0.914729,1.084261,1.104839,1.062016,0.855956,0,0.216842,0,0,0,3.531856,0,0.894737,0.999192,0,0.228889,0,0,0,4.122878,0,0.944444,0,0.905875,1.001255,1.10529,1.16734,0,0.267407,0,0,0,4.607922,0,1.055556,n
0.697115,0.726597,0.670705,0.579652,0.604167,0.557692,1.209274,1.260417,1.163462,0.661671,0.690627,0.576474,0.55018,0.574257,0.479339,1.14779,1.19802,1,0.479339,12.303622,2.634975,0.214163,0.949156,0.990693,0.826942,0.910643,0.950495,0.793388,0.98653,1.029703,0.859504,0.79819,0,0.245,0,0,0,3.257919,0,1,0.812903,0,0.245,0,0,0,3.317972,0,1,0,0.767683,0.830695,1.082081,1.018433,0,0.306944,0,0,0,3.317972,0,1,c
0.46145,0.549545,0.403,0.267176,0.318182,0.233333,1.145038,1.363636,1,0.444867,0.50375,0.38381,0.257574,0.291667,0.222222,1.103888,1.25,0.952381,0.233333,2.695304,4.180145,1.550899,0.964062,1.091667,0.831746,0.809518,0.916667,0.698413,1.103888,1.25,0.952381,0.769293,0,0.1276,0,0,0,6.270096,0,1.04,0.771774,0,0.122692,0,0,0,6.290323,0,1,0,0.755145,0.68305,0.904528,1.003226,0,0.159487,0,0,0,6.048387,0,0.961538,c
0.683109,0.701982,0.665983,0.429573,0.441441,0.418803,1.104617,1.135135,1.076923,0.664733,0.689558,0.585865,0.418017,0.433628,0.368421,1.074902,1.115044,0.947368,0.388889,24.466664,16.828144,0.687799,0.973099,1.00944,0.857644,0.946937,0.982301,0.834586,0.998123,1.035398,0.879699,1.065217,0,0.288235,0,0,0,4.347826,0,1.176471,1.097015,0,0.233333,0,0,0,4.477612,0,0.952381,0,1.088885,1.08998,1.001006,1.029851,0,0.219048,0,0,0,3.80597,0,0.809524,c
1.1532,1.244533,1.037111,0.926612,1,0.833333,1.223128,1.32,1.1,1.059718,1.11119,1.003656,0.851499,0.892857,0.806452,1.123978,1.178571,1.064516,0.757576,1.246262,1.32312,1.061671,0.918937,0.963571,0.870323,0.851499,0.892857,0.806452,1.021798,1.071429,0.967742,0.995633,0,0.304,0,0,0,5.240175,0,1.6,0.974359,0,0.304,0,0,0,5.128205,0,1.6,0,1.069877,1.061863,0.992509,0.978632,0,0.305333,0,0,0,3.205128,0,1,n
0.83052,0.843149,0.81876,0.788018,0.8,0.77686,1.010172,1.025532,0.995868,0.825744,0.843149,0.81876,0.783486,0.8,0.77686,1.004362,1.025532,0.995868,0.780083,11.276563,11.462909,1.016525,0.994249,1.015206,0.98584,0.979357,1,0.971074,1.008529,1.029787,1,1.484053,0,0.114638,0,0,0,14.35272,0,1.108696,1.45941,0,0.109861,0,0,0,14.114391,0,1.0625,0,1.348986,1.326101,0.983035,0.983395,0,0.074028,0,0,0,12.730627,0,0.958333,c
1.032129,1.061784,1.018739,1.013143,1.042254,1,1.054217,1.084507,1.040541,1.016449,1.047037,0.99193,0.997753,1.027778,0.973684,1.038202,1.069444,1.013158,0.961039,0.911139,0.98959,1.086101,0.984809,1.014444,0.961053,0.957303,0.986111,0.934211,0.997753,1.027778,0.973684,0.992958,0,0.313333,0,0,0,3.169014,0,1,0.946309,0,0.078333,0,0,0,3.020134,0,0.25,0,0.939398,0.661523,0.704199,0.95302,0,0.078889,0,0,0,3.020134,0,0.25,n
1.360237,1.533118,1.188167,1.259302,1.419355,1.1,1.459645,1.645161,1.275,1.139728,1.284505,1.033188,1.055156,1.189189,0.956522,1.223022,1.378378,1.108696,0.862745,0.736034,0.810429,1.101076,0.83789,0.944324,0.759565,0.743405,0.837838,0.673913,0.959233,1.081081,0.869565,0.955326,0,0.187429,0,0,0,5.614323,0,1.101495,0.948673,0,0.238222,0,0,0,5.575221,0,1.4,0,1.139014,1.090113,0.957067,0.993035,0,0.249362,0,0,0,5.061504,0,1.271,n
1.296943,1.32,1.2375,0.786026,0.8,0.75,1.965066,2,1.875,1.294682,1.32,1.2,0.784656,0.8,0.727273,1.961639,2,1.818182,0.4,17.909421,16.526813,0.9228,0.998256,1.017778,0.925253,0.98082,1,0.909091,1.046207,1.066667,0.969697,1.193478,0,0.15913,0,0,0,10.76087,0,1.434783,1.253425,0,0.332727,0,0,0,11.30137,0,3,0,1.460023,1.971297,1.350182,1.050228,0,0.278788,0,0,0,7.876712,0,2.090909,n
1.046034,1.079829,1.027154,1.018381,1.051282,1,1.068058,1.102564,1.04878,1.023162,1.052833,0.957121,0.996113,1.025,0.931818,1.044704,1.075,0.977273,0.953488,0.984706,0.889341,0.903154,0.978134,1.0065,0.915,0.947522,0.975,0.886364,0.996113,1.025,0.931818,1.0199,0,0.227778,0,0,0,3.731343,0,0.833333,1,0,0.195238,0,0,0,3.658537,0,0.714286,0,0.932987,0.925358,0.991823,0.980488,0,0.191429,0,0,0,4.390244,0,0.857143,n
0.489433,0.495622,0.48318,0.449254,0.454936,0.443515,1.021417,1.034335,1.008368,0.480419,0.487257,0.475226,0.440981,0.447257,0.436214,1.002607,1.016878,0.99177,0.439834,13.744222,16.939668,1.232494,0.981584,0.995556,0.970974,0.969325,0.983122,0.958848,0.994287,1.008439,0.983539,0.979355,0,0.481905,0,0,0,1.935484,0,0.952381,0.990862,0,0.481905,0,0,0,1.958225,0,0.952381,0,0.963026,1.09253,1.134476,1.011749,0,0.492063,0,0,0,2.056136,0,1,c
1.039055,1.055333,0.959394,0.984575,1,0.909091,1.18149,1.2,1.090909,0.985679,1.055333,0.879444,0.933998,1,0.833333,1.120797,1.2,1,0.833333,2.37043,1.090267,0.459945,0.94863,1.015667,0.846389,0.933998,1,0.833333,1.027397,1.1,0.916667,1.431325,0,0.264,0,0,0,4.819277,0,0.888889,1.38677,0,0.339429,0,0,0,4.669261,0,1.142857,0,1.305167,1.460875,1.119301,0.968872,0,0.237143,0,0,0,5.252918,0,1.285714,n
0.56186,0.575887,0.552381,0.394409,0.404255,0.387755,1.01716,1.042553,1,0.56186,0.575887,0.541333,0.394409,0.404255,0.38,1.01716,1.042553,0.98,0.387755,25.46174,25.46174,1,1,1.024965,0.963467,0.975644,1,0.94,1.01716,1.042553,0.98,0.945652,0,0.29,0,0,0,4.891304,0,1.5,1,0,0.193333,0,0,0,5.172414,0,1,0,1.025441,1,0.975191,1.057471,0,0.204444,0,0,0,3.448276,0,0.666667,c
